gene_label	ahpC	ahpF	ansB	argF	aroG	asnA	asnB	bcp	cspA	cspC	cspE	cueO	cyoA	cyoB	cyoC	cyoD	dacC	deaD	degP	fbaB	fis	fklB	fkpA	folX	fumA	gdhA	gloA	gpmM	grxB	gshB	hchA	hupA	hupB	iscS	iscU	katE	katG	malT	metH	mltD	msrB	nlpD	nuoB	ompC	ompF	pfkB	poxB	ppiD	purT	pykA	pykF	rhlB	sbp	skp	slyD	smpB	sodA	sodB	speA	speB	speD	stpA	sufA	sufB	sufC	surA	talA	tktB	ahpC	ahpF	ansB	argF	aroG	asnA	asnB	bcp	cspA	cspC	cspE	cueO	cyoA	cyoB	cyoC	cyoD	dacC	deaD	degP	fbaB	fis	fklB	fkpA	folX	fumA	gdhA	gloA	gpmM	grxB	gshB	hchA	hupA	hupB	iscS	iscU	katE	katG	malT	metH	mltD	msrB	nlpD	nuoB	ompC	ompF	pfkB	poxB	ppiD	purT	pykA	pykF	rhlB	sbp	skp	slyD	smpB	sodA	sodB	speA	speB	speD	stpA	sufA	sufB	sufC	surA	talA	tktB
degP	0.25663675539455655	-0.10593328948760702	0.39898966745941256	0.6474266797720667	0.11055850877436445	0.663636905924228	-0.29661682915759896	0.12233567546432246	0.44660768413980056	-0.16196731825296673	-0.07871182365466585	0.20218897601675376	0.14560545266652544	1.5107379663281675	0.23510359566083894	0.35973024003045945	0.012711194753529106	-0.775784596049877	-6.820162660053334	0.1340174794430847	-0.775784596049877	-0.4803287582657132	0.1798211649477286	-0.34444534827516143	0.5461433506333762	0.08671176904710765	-0.3607471585227436	-0.49825066374716515	0.3497461522386061	0.5017492343625085	-0.7978108985797708	-0.14775346061572092	0.3696457081254689	-0.49825066374716515	-0.3772352791819433	-0.5163980078779227	-0.10593328948760702	-0.17632260961593263	-0.8894413575989826	-0.16196731825296673	0.20218897601675376	-0.8428987801461838	-1.296616651957045	-0.7540895286372271	-0.46262675898670363	-0.3772352791819433	-0.6502537345499215	-0.2352162918768127	-0.1336782769557259	0.06246422510303662	-0.29661682915759896	0.06246422510303662	-1.0128237492423633	0.025311230289649902	-0.26558993730719943	-0.06529130930307911	-0.3772352791819433	0.12233567546432246	-0.34444534827516143	-0.19082217766433537	-0.4803287582657132	-0.6704316132984964	-0.29661682915759896	-0.012823894799966056	-0.26558993730719943	1.324479338022538	0.29876222759215665	0.07463893788816095	0.21883472588816097	-0.1437353180780061	0.361187637651783	0.6096246495049279	0.07275647960959028	0.6258348756297678	-0.33441885716554365	0.08453364627070586	0.4088056542378609	-0.1997693466801189	-0.11651385232211135	0.16438694663366515	0.10780342341660872	1.472935934959909	0.19730156620265352	0.3219282103029611	-0.02509083416229002	-0.813586622204558	-6.857964259962161	0.0962154502210912	-0.813586622204558	-0.5181307856347834	0.14201913561666038	-0.38224737612452964	0.5083413205440734	0.048909739941460466	-0.3985491863168502	-0.5360526910494441	0.3119441225318362	0.4639472043551771	-0.835612924633564	-0.18555548908488506	0.33184367837752604	-0.5360526910494441	-0.415037306919518	-0.5542000351117192	-0.1437353180780061	-0.21412463800023238	-0.927243383216147	-0.1997693466801189	0.16438694663366515	-0.8807008059885932	-1.3344186752605511	-0.7918915548897842	-0.5004287864209362	-0.415037306919518	-0.6880557612510776	-0.2730183200807758	-0.17148030546608645	0.024662196058520398	-0.33441885716554365	0.024662196058520398	-1.0506257742260259	-0.012490798659182746	-0.30339196541523855	-0.10309333800797783	-0.415037306919518	0.08453364627070586	-0.38224737612452964	-0.22862420600491706	-0.5181307856347834	-0.7082336399149871	-0.33441885716554365	-0.05062592364798922	-0.30339196541523855	1.286677306839512	0.2609601979935021	0.03683690881282254
fbaB	-0.21501272351518594	-0.8259703444744891	-0.2236258528171655	0.6262894564737205	-0.8524425510995611	0.14755731865715443	-0.4575829961283699	-0.5305145083095111	-0.11547706112798169	-1.0374744092865533	-0.7246870259763207	0.346866110074975	0.3115330397751995	1.6118382539148208	-0.5629359812657693	-0.8794095937849897	-0.7999751405085168	-0.7004394837031671	0.10002895293678399	-6.607316247541535	-1.6765925149973997	-1.6531335496119473	-0.007417326549329022	-0.014873130717012802	0.31748230562798996	-0.21501272351518594	-0.5305145083095111	-1.6073298741785322	-0.3219279145504935	-0.052741312430740185	-1.3978765679510718	0.10002895293678399	1.3468660533561208	-0.5198672656422765	0.5525411213943463	-0.7246870259763207	-1.0074171815361894	-0.2586019869261922	-1.3405434076969205	-0.6415458040271148	-0.9779734095028243	-2.963472998673193	-3.02236664083921	-0.9491185524577112	-1.131596566687143	-0.2064507110026236	-0.3689253881162439	-0.2586019869261922	-0.34054359037580334	-0.8259703444744891	-0.7618400181743581	-0.6186454054612942	-1.3035492094642822	-1.1478983754242431	-0.447458780240093	-0.2764132608986484	-0.2764132608986484	-0.24977813759157816	-0.3881616044783789	-0.9068903251032239	-0.9779734095028243	-1.2497779660516495	-0.16438665621955065	0.036526016687873905	-0.41750556218088525	0.18057237293843656	-0.10748427123794248	0.14755731865715443	-0.5384197052498616	-1.149377304022271	-0.5470328342998734	0.3028824561461765	-1.1758495094572414	-0.1758496724283204	-0.7809899701585145	-0.8539214797583088	-0.4388840456678971	-1.3608813586871547	-1.0480939898810844	0.023459114766558663	-0.011873954826485147	1.2884312419626278	-0.8863429515244651	-1.2028165509076592	-1.1233821012038965	-1.0238464486064058	-0.22337803705254455	-6.930719736790752	-1.999999422922099	-1.9765404594058162	-0.33082431392340417	-0.33828011790228374	-0.005924689093906892	-0.5384197052498616	-0.8539214797583088	-1.9307367875355066	-0.6453348930483543	-0.37614829864186233	-1.7212834962345689	-0.22337803705254455	1.0234590437952753	-0.8432742374761069	0.22913412229857147	-1.0480939898810844	-1.3308241324710723	-0.5820089673701133	-1.663950339702356	-0.964952771286755	-1.3013803619099973	-3.2868797397184886	-3.3457733701025174	-1.2725255062788663	-1.4550035110711608	-0.529857692986285	-0.6923323651135946	-0.5820089673701133	-0.6639505682851524	-1.149377304022271	-1.0852469805162914	-0.9420523736115426	-1.626956143793966	-1.4713053189056557	-0.770865754618371	-0.5998202408038201	-0.5998202408038201	-0.5731851182999468	-0.7115685808473282	-1.2302972809433819	-1.3013803619099973	-1.5731849036551226	-0.4877936394052125	-0.2868809717793774	-0.740912537574951	-0.1428346188874863	-0.4308912559948378	-0.1758496724283204
fis	0.0426234777030271	-0.04615244753128824	0.3171618313832992	0.48727970650780006	0.21464692928509038	0.6324776121939436	-0.021793244396875886	0.1222829193562825	0.19210436259188018	0.25689308354334617	0.16727908574913936	-0.15032161036066444	-0.3957008243829153	-0.5173566000329821	0.05932635488348573	0.01291988640902278	-0.06639323786430631	-0.3985491863168503	0.01933662744634875	0.3429710156797568	-5.381536936962169	-0.030603622275590263	0.22948196917616281	-0.15272410030911443	0.2423386607905405	0.24963422586586909	-0.028395978549263526	-0.9427508212929236	0.33270268103838946	-0.12887736098392025	-0.2394357235674268	-0.4273464467901439	-0.2267246733118607	-0.08922116490925412	-0.6299986688292416	-0.4128759659180139	-0.23688453833900394	-0.4897590453815328	-1.0777618984892887	-0.5806428355069888	0.25326822002833443	-0.6741835888937705	-1.1623741078105159	-0.29143035495561137	0.5178140725005743	-0.36195203741677534	-0.4958463744038527	-0.3398836169520136	-0.1966674429365181	0.17496323127984673	-0.8116870896227142	0.05516872980941758	-1.2574212944530758	-0.5518200046089612	-0.24711645973989818	-0.06865984459872934	-0.3316942201722251	0.02784812646452055	-0.3208468392952462	-0.5645591145639002	0.20153994177826373	-1.1383686501283052	-0.2419914281692072	-0.20661710219990337	-0.11710019449009004	0.14983863936923403	0.04681736118263014	0.2979372656717822	0.03399747352742541	-0.054778451653577184	0.3085358270621387	0.4786537021093971	0.20602092501507063	0.6238516077364475	-0.030419248534121347	0.1136569151355571	0.18347835833360177	0.2482670792518104	0.15865308150400537	-0.15894761441606667	-0.40432682826029315	-0.5259826038102162	0.05070035069821518	0.004293882250895264	-0.07501924197397411	-0.40717519019197873	0.010710623284415677	0.3343450113462835	-5.390162905910542	-0.03922962640745523	0.22085596489851556	-0.1613501043629163	0.23371265650634615	0.24100822157798565	-0.03702198268247979	-0.9513768246454734	0.3240766767097886	-0.13750336505348928	-0.24806172756164854	-0.43597245064227874	-0.2353506773150418	-0.09784716900447325	-0.6386246725059121	-0.42150196978176013	-0.2455105423350301	-0.49838504918223037	-1.0863879016786915	-0.5892688392286907	0.24464221573862	-0.6828095925288	-1.1710001108896113	-0.30005635891235116	0.5091880680892458	-0.3705780413204705	-0.5044723781994132	-0.34850962087258763	-0.2052934469605739	0.16633722703061993	-0.8203130931196866	0.046542725626543394	-1.266047297400295	-0.5604460083562568	-0.2557424637286677	-0.07728584870697269	-0.3403202240989975	0.01922212229756616	-0.3294728432301743	-0.5731851182999468	0.19291393751504846	-1.1469946532393562	-0.250617432161618	-0.21524310621709716	-0.12572619856735048	0.14121263513347054	0.038191357004590414	0.2893112613599371
fklB	-0.4474587802400928	-0.8479966468698661	0.38378667586591764	0.08880940261424902	-0.38034459332387927	-0.3863184935893055	-0.5577408196268308	-0.24935929744656232	-0.13933652271066824	-0.36847049457483994	-0.18026678219293982	-0.004587124766697862	-0.12928285915020513	0.07147952571568411	-0.2879805868210362	-0.2992078408681735	0.2668461396911794	-0.6267824536467133	-0.24392541204063387	0.20063799423430195	0.2668461396911794	-23.253496664211536	-0.18026678219293982	-0.6409963106607799	-0.0465424369373862	-0.16478153644076113	-0.2602888563007139	-1.428842910386031	-0.24392541204063387	-0.17508654367317644	-1.041819878669208	-0.018437102131623438	0.19664713438601905	-0.4663178049028415	-0.9328855287178907	-0.799361880227334	-0.8479966468698661	-0.33920590380959575	-1.1802666187221265	-0.807354669585994	-0.19068339695370698	-0.6625831694773477	-1.8397758833308264	-0.2768400305707818	0.28575460067995	-0.23851191649414033	-0.38034459332387927	-0.6409963106607799	-0.3566933283127103	-0.2223922530220363	-1.070389024925471	0.3301487164521591	-1.7142450442818902	-0.8562642613610236	-0.41046457773842565	-0.2223922530220363	-0.42269087843976544	-0.3566933283127103	-0.7523133154788404	-1.070389024925471	-0.6197276971994414	-1.4412266314934343	-0.47265933089860784	-0.7369653537170529	-0.31052315269821945	0.004572873602772032	-0.23851191649414033	0.13124466500257662	-0.5448555292947217	-0.9453933915277117	0.28638992079379266	-0.008587350705916475	-0.4777413430030515	-0.48371524321405673	-0.6551375675899682	-0.34675604826405265	-0.2367332744075952	-0.46586724436151544	-0.27766353357050977	-0.10198387745322435	-0.22667961092419892	-0.025917227489987146	-0.3853773373135669	-0.39660459126459413	0.16944938527108228	-0.7241792008828194	-0.3413221629031508	0.10324124020748128	0.16944938527108228	-23.253496664211536	-0.27766353357050977	-0.7383930577428421	-0.14393918932564218	-0.2621782879402208	-0.35768560702712376	-1.5262396460530194	-0.3413221629031508	-0.2724832950916677	-1.1392166207191576	-0.11583385472064446	0.09925038038348606	-0.5637145537766816	-1.0302822722765403	-0.8967586254863972	-0.9453933915277117	-0.4366026538574739	-1.2776633586826893	-0.9047514147476377	-0.28808014824854516	-0.7599799163225377	-1.9371726100580435	-0.3742367811579436	0.18835784615080992	-0.33590866740134667	-0.4777413430030515	-0.7383930577428421	-0.4540900782051409	-0.3197890040613245	-1.1677857665605282	0.2327519616725512	-1.8116417740147197	-0.9536610059146352	-0.5078613271409015	-0.3197890040613245	-0.5200876277282658	-0.4540900782051409	-0.8497100613005399	-1.1677857665605282	-0.7171244445114426	-1.538623366926564	-0.5700560797111232	-0.83436209971836	-0.407919902997017	-0.09282387914772947	-0.33590866740134667	0.033847911407790324
fkpA	0.1208876408071255	-0.6907367758897052	0.06879913453636838	0.21015497094381097	-0.318223946249477	0.5960460952937696	-0.842074853920367	0.20694541474567812	0.18753667025242582	-0.3415313168119948	0.047425485796802065	-0.3893070352263912	0.3122531500417859	0.8015152009242456	0.28207014700190286	0.41874157596694545	0.22609651344236048	-0.30900541736579556	0.054585276678559363	0.18427634137545365	-0.003713358157738909	-0.37000648177853857	-23.253496664211536	-0.18577366600428877	0.4434976732163689	0.17773349608581923	-0.4138015939115401	-1.2285865755619751	0.14456663511683693	-0.48468507038918407	-0.6494298083056367	0.362158051917565	0.4516561960052891	-0.6788136104304826	-0.4138015939115401	-0.7834471342487378	-0.5055940572051063	-0.30441814843753684	-1.603625906542219	-0.40395380926263946	-0.01866369811703	-0.8689164612822695	-1.5055938523845764	-0.045205482855898524	0.35057007854752786	-0.3748074674208664	-0.6669881769189985	-0.5108689984955225	-0.37000648177853857	-0.13195097250729138	-0.9454145844084978	0.3359529836275538	-1.5702029150454686	-0.603626125764189	-0.11177309276531153	-0.1360206363697652	-0.40395380926263946	0.025730416812696486	-0.9962957434374456	-0.9670014424283142	-0.4138015939115401	-1.3941726001624468	-0.33216313546099696	-0.47950483200706484	-0.268235816543556	0.6251924390444143	-0.5429302031082524	0.23872412069522986	-0.04367032295366571	-0.8552947275448982	-0.09575882863508678	0.04559700622122341	-0.48278190430730844	0.4314881270347806	-1.0066328024637952	0.04238745005664989	0.022978705767935516	-0.5060892745158698	-0.11713247712660418	-0.5538649921866012	0.1476951842896975	0.6369572311344938	0.11751218154661469	0.25418360921595345	0.06153854855418869	-0.47356337556205286	-0.10997268632834874	0.01971837692559253	-0.1682713204725303	-0.534564439042144	-23.253496664211536	-0.35033162596851475	0.27893970624352893	0.013175531705689312	-0.5783595504808166	-1.39314451450533	-0.019991328904906833	-0.6492430257890348	-0.8139877607549779	0.19760008568816284	0.28709822896016784	-0.8433715623172436	-0.5783595504808166	-0.948005084036528	-0.670152012248886	-0.468976106702348	-1.7681838333590119	-0.5685117659898848	-0.18322166024978026	-1.033474409238894	-1.6701517826814085	-0.2097634446607817	0.1860121124274911	-0.5393654246093815	-0.831546129033547	-0.6754269534486537	-0.534564439042144	-0.29650893319755844	-1.1099725306315824	0.17139501764673007	-1.7347608430754051	-0.7681840790679484	-0.2763310537208631	-0.30057859700607636	-0.5685117659898848	-0.13882754585514448	-1.1608536884555374	-1.1315593881453534	-0.5783595504808166	-1.5587305341378785	-0.4967210933078293	-0.644062787494338	-0.43279377534151703	0.4606344705547904	-0.7074881575032355	0.07416615567718836
folX	-0.49520764461154043	-1.0699017103665482	-0.38290469021569823	-0.2264596221450322	-0.4479019363929023	0.2903926394204752	-0.580096529873734	0.24997837432588008	0.1568689780222337	-0.21509976130432448	-0.3765631641669696	0.2168115132120184	-0.10092875412697326	0.2903926394204752	-0.3765631641669696	-0.5874013294021674	-0.7016584907941561	-0.6548642868036006	0.13039676905743836	-0.12730416669658792	-0.5090134421812703	-0.990284558564312	-0.18708538835522312	-5.402092343045214	0.024166453003746063	-0.15960465503208332	-0.3268101353189285	-1.389274025304314	-0.40209825292951357	-0.18708538835522312	-1.198225779168732	-0.0546351067390529	-0.1487572740021794	-0.9806343904412756	-0.2846406862874873	-0.6937532939909742	-1.2207683426066402	-0.4346661110333916	-1.7337194548449553	-0.6780716742814497	-0.45456566576284096	-1.363962943347464	-2.232172764291523	-0.8085736766617391	-0.4412688449631688	-0.4346661110333916	-0.4479019363929023	-0.8171356886610859	-0.3268101353189285	-0.3639631290160076	-0.6244906424923253	-0.6169961070978129	-1.389274025304314	-1.1326374522539073	-0.4150373069195178	-0.5584014619934541	-0.4280934579962432	-0.4747435449159276	-1.0699017103665482	-1.1541706090467942	-0.8431308925724106	-1.4150371145602174	-0.22076851073170242	-0.4150373069195178	-0.5728285304934919	-0.01469636546004303	-0.35147218643340156	-0.0546351067390529	-0.703606762266602	-1.2783008125568602	-0.5913038102374205	-0.4348587451711648	-0.6563010550673796	0.08199350849611454	-0.78849564561353	0.04157924392233123	-0.051530151124422025	-0.42349888453618867	-0.5849622843169164	0.00841238324692086	-0.30932787933900674	0.08199350849611454	-0.5849622843169164	-0.7958004449718256	-0.9100576035873897	-0.8632634007605697	-0.07800235971680462	-0.3357032914649885	-0.7174125595324674	-1.198683663281691	-0.39548451208756963	-5.610490544249741	-0.18423267420537345	-0.3680037792460261	-0.5352092564555533	-1.5976731158321003	-0.6104973725596927	-0.39548451208756963	-1.4066248769807532	-0.26303423271039933	-0.3571563984037102	-1.189033495455585	-0.49303980823416244	-0.9021524069834632	-1.4291674396085057	-0.6430652299871604	-1.9421185295356695	-0.8864707876659866	-0.6629647842957325	-1.5723620348966265	-2.440571808208886	-1.0169727866500722	-0.6496679637779323	-0.6430652299871604	-0.6563010550673796	-1.025534798415677	-0.5352092564555533	-0.5723622494190589	-0.8328897571847106	-0.825395221969289	-1.5976731158321003	-1.3410365523523693	-0.6234364262827893	-0.7668005782335059	-0.6364925770877539	-0.683142663016086	-1.2783008125568602	-1.362569708406031	-1.0515300016087774	-1.6234362040298207	-0.4291676338611058	-0.6234364262827893	-0.7812276464017157	-0.22309549206717386	-0.5598713070851933	-0.26303423271039933
fumA	-0.23595470187335163	-1.2600000002248015	-0.8694156266205935	0.12595279328688033	-1.4133507383817683	0.3687439587353629	-1.0358767405242482	-0.36040205749116005	-0.2600001729844708	0.030057375151048237	-0.21230343657137543	-0.1948160118562869	-0.2906317879308447	-1.9453641877907117	-0.17753802239025776	-0.36040205749116005	0.03993888570054223	-0.6710021020850243	-0.09412202336902044	-0.04629350329999844	-0.20062163287165524	-1.0567857259689175	-0.12139495058027819	-1.0050706999924606	-6.5698419027931605	-0.31561414140578864	-1.1890334954555852	-1.025534798415677	-0.3282694406298848	-0.9068903251032239	-1.0358767405242482	0.04485437563734421	-0.12139495058027819	-0.5925754672817958	-0.7972658537217945	-1.0050706999924606	-0.9749087354730002	-0.4337187254785404	-2.025534504724276	-0.6872123266707715	-0.13245013788208657	-0.9649932685501375	-1.554904842980413	-0.24192860221298787	0.25457294801738284	-0.9551454845095857	-0.9749087354730002	-0.9453644656069065	-0.5181932818913413	-0.8974299976221659	-1.3866334070567987	-0.17753802239025776	-2.2240800974433315	-0.8328897571847106	-0.1948160118562869	-1.1890334954555852	-0.5401080551572752	-0.5773890657451219	-1.0358767405242482	-1.2006214670781004	-0.4753378089768739	-1.3346387827713988	-0.4613309529208668	-0.31561414140578864	-0.8880313013649634	-0.03069664985085008	-0.24792734212355974	0.18947792537696478	-0.3051382586731841	-1.3291835483979237	-0.9385991788193339	0.05676923463532601	-1.482534284651391	0.2995603990778753	-1.1050602911395109	-0.4295856135390855	-0.3291837296440315	-0.039126183054152816	-0.2814869935069179	-0.26399956889075055	-0.35981534440829305	-2.014547725642493	-0.24672157952128723	-0.4295856135390855	-0.029244672552036326	-0.740185655947379	-0.16330558095032913	-0.11547706112798203	-0.26980518987341107	-1.1259692763720526	-0.1905785080172226	-1.0742542509147106	-6.639024794688029	-0.38479769773182115	-1.2582170444434055	-1.094718349134731	-0.39745299687820845	-0.9760738769612468	-1.1050602911395109	-0.02432918263868124	-0.1905785080172226	-0.6617590217411686	-0.8664494065521082	-1.0742542509147106	-1.0440922866895344	-0.5029022810521588	-2.094718041016389	-0.7563958804056272	-0.20163369525973052	-1.034176819862079	-1.624088387304018	-0.31111215897818895	0.1853893888118903	-1.0243290359156365	-1.0440922866895344	-1.0145480171057948	-0.5873768368877302	-0.9666135495670384	-1.4558169536727767	-0.24672157952128723	-2.293263629478315	-0.9020733097071323	-0.26399956889075055	-1.2582170444434055	-0.6092916099983133	-0.6465726203163967	-1.1050602911395109	-1.269805015935613	-0.5445213642703248	-1.4038223300433068	-0.5305145083095115	-0.38479769773182115	-0.9572148533955576	-0.0998802077575219	-0.31711089885384075	0.12029436644564949
gdhA	-0.15324609985805296	-0.6511638050832911	0.49996073423859044	0.15008474572967584	-0.28720054091677005	-0.15858612401830355	-0.5777906299877404	-0.14086237677348207	0.057934907674945774	-0.44571692087452497	0.0640610098845383	-0.21125169671156216	-0.2582491707182787	0.945460114739679	0.1672598879991655	0.19961812695951947	0.8714158727977632	-0.807354669585994	-0.244934819022504	-0.45663820575875763	0.3613270248404188	0.5854950549045513	0.6561378605954191	0.8661665220874012	0.26622633028239556	-7.496628027756332	-0.4305646976948975	-0.6918774715869496	-0.10949820928492898	-0.31277044436545365	-0.0703891764084266	-0.9825315373563787	-0.10605502176647566	0.07320166286940594	-0.3469067796024	-1.0048006967630452	-0.9207364483614058	-0.4305646976948975	-0.8672971993313604	-0.7879147921414675	0.15726591989569452	-0.7687333822277476	-3.104335419097534	0.04405532000850049	0.9831262544189985	-0.7714580190996283	-0.5056990173610422	-0.6386728628532479	-0.537811197904351	0.09879003671713737	-1.128583890624735	0.636745135612419	-1.4091908581803771	0.11363270782975453	-0.02741914188819256	0.28076575167835766	-0.5897632698593901	-0.38187044735612113	-0.7231849165249535	-1.275550007961957	-0.55883870126911	-1.1146782916252878	-0.3902218156976792	-0.5849622843169164	0.5510152672674768	-0.1603705334971886	-0.45663820575875763	0.3563436177147665	-0.18485075646953336	-0.6827684602301385	0.4683560763331809	0.11848008844439051	-0.3188051971825108	-0.19019078061660685	-0.6093952853834174	-0.17246703341533384	0.026330250579593397	-0.47732157668742053	0.0324563527761789	-0.2428563531772606	-0.28985382706148666	0.9138554562339865	0.1356552306798014	0.1680134695770429	0.8398112143794512	-0.8389593241590699	-0.2765394754008195	-0.4882428615385831	0.3297223671629075	0.5538903968690743	0.624533202458184	0.8345618636754556	0.23462167277437612	-7.528232110853769	-0.4621693535532619	-0.723482126590167	-0.1411028660025456	-0.3443751005614706	-0.10199383321823846	-1.014136191207532	-0.13765967849230978	0.041597005741741966	-0.37851143570338697	-1.0364053505159847	-0.9523411024772873	-0.4621693535532619	-0.8989018536672069	-0.8195194467893863	0.1256612625961109	-0.8003380369485323	-3.135940051782568	0.012450662942821662	0.9515215958705473	-0.8030626738101216	-0.5373036729891822	-0.6702775180433544	-0.569415853430377	0.06718537953607817	-1.160188543803236	0.6051404775026239	-1.4407955098588543	0.0820280506181545	-0.05902379879646126	0.24916109414369664	-0.6213679252153236	-0.41347510335741594	-0.7547895714149344	-1.307154660391245	-0.5904433567270284	-1.146282944870805	-0.42182647167480203	-0.6165669396888265	0.5194106092835054	-0.19197519009107783	-0.4882428615385831	0.3247389600458622
gloA	-0.47062962532586244	-1.092117894424906	-0.06853123038280298	0.22026624407001832	-0.9417010823236389	-0.08421285096165178	-0.9560563725295922	-0.5555185107962368	-0.2689957902322492	-0.5664896269986719	-0.47062962532586244	-0.35198514461010805	-0.46036129128988135	0.4390062535245009	-0.9560563725295922	-0.3807441338841475	-0.35198514461010805	-0.523097037815691	-0.8185528742235468	0.029443919247443648	-0.20759525281144972	-0.8719921235835395	-0.4913881825953225	-0.7544225478663923	-0.08421285096165178	-0.2248732422360937	-0.47062962532586244	-1.717269318447673	-0.4100880916065494	-0.5338234428615808	-0.9705559393976088	-0.3615079175091879	-0.2870297108758409	-0.8450250808729066	-0.7797336320880341	-1.207595086214551	-0.9999997114610208	-0.46036129128988135	-1.470629425409591	-1.045323692761821	-0.4913881825953225	-1.3145102645007727	-2.27798404759284	-0.5446301962477295	-0.2248732422360937	-0.6226326965579919	-0.4200035591495594	-1.0607537301298395	-1.1080594348765553	-0.5338234428615808	-1.512449589344438	-0.35198514461010805	-1.512449589344438	-1.4100878999060136	-1.045323692761821	-0.5446301962477295	-0.7797336320880341	-0.4809715681090747	-0.9274872258207192	-0.8719921235835395	-1.1080594348765553	-1.5999124048702598	-0.33312611975013523	-0.9417010823236389	-0.8317282606369785	-0.6341283336187877	-0.4913881825953225	-0.08421285096165178	-0.5431421148052674	-1.1646303783554857	-0.14104372236882026	0.14775375066925617	-1.0142135678239002	-0.1567253428624412	-1.0285688578870127	-0.6280309996510985	-0.3415082810557794	-0.6390021157701022	-0.5431421148052674	-0.4244976349030624	-0.5328737808423709	0.36649375922566485	-1.0285688578870127	-0.45325662398599986	-0.4244976349030624	-0.5956095269134307	-0.8910653608925077	-0.043068573250586474	-0.2801077440083483	-0.9445046097575794	-0.5639006719253801	-0.8269350351055882	-0.1567253428624412	-0.2973857333295286	-0.5431421148052674	-1.789781793779591	-0.48260058150944574	-0.6063359318795696	-1.043068424609302	-0.4340204077392853	-0.3595422015866564	-0.9175375672989896	-0.8522461191051915	-1.2801075688239822	-1.072512196372247	-0.5328737808423709	-1.5431419045840358	-1.1178361771983727	-0.5639006719253801	-1.387022745789055	-2.35049651130985	-0.6171426851847679	-0.2973857333295286	-0.695145184892401	-0.49251604898430784	-1.133266214401361	-1.180571918630982	-0.6063359318795696	-1.5849620679127088	-0.4244976349030624	-1.5849620679127088	-1.4826003799274412	-1.1178361771983727	-0.6171426851847679	-0.8522461191051915	-0.5534840575143434	-0.9999997114610208	-0.9445046097575794	-1.180571918630982	-1.6724248821125247	-0.40563861016635483	-1.0142135678239002	-0.9042407471856145	-0.7066408218615972	-0.5639006719253801	-0.1567253428624412
gpmM	-0.0218592874916549	-0.6123387191025469	-0.2804952006685746	0.23933843560599946	-0.46282519939536093	0.17353638291364604	-0.6374296961960809	-0.060928848149445256	0.07400071849979922	-0.21607847982483155	0.03747484598894192	0.07400071849979922	0.016180069715978046	0.8212345927142081	1.4426949695965583e-07	-0.09528034931388775	0.11464269919003359	-0.39707076277075354	0.026866747460380255	-0.1787653256353988	0.021533303681812634	-0.16653902468020518	-0.038473999645963645	-0.0218592874916549	0.19264520417820644	0.3066614548774759	-0.6458912736241642	-23.253496664211536	0.12959303928230498	-0.2937310262102324	-0.8168774420325037	-0.2739225475415947	1.0242024192603523	-0.42592562160498676	-0.6629647842957327	-1.1973011095487585	-0.9363410866936219	-0.5317202708806698	-1.2608662234242054	-0.6290174576846435	-0.361795292612079	-1.044054882592012	-1.5161232117514098	-0.6802427729754398	0.3327349643982335	-0.7423992388603255	-0.7698799706409618	-0.39707076277075354	-0.39707076277075354	-0.24792734212355955	-0.48542662519295043	0.1831224308956985	-1.769879724643024	-0.5395823875139487	-0.5474875844470797	-0.24792734212355955	-0.7333541007657969	-0.26086639628763425	-0.6544027721439458	-0.9784665541860305	-0.5006933796975664	-1.547487373591697	-0.4186576221149002	-0.3410367350937068	-0.08373872865923832	-0.055282285596165964	-0.203533227956622	0.08426905298159762	-0.016425401991673565	-0.6069048338810537	-0.2750613152767111	0.24477232119717077	-0.45739131409224315	0.17897026848337572	-0.6319958109891339	-0.05549496266457975	0.07943460403517918	-0.21064459440420116	0.042908731511110514	0.07943460403517918	0.021613955230288348	0.8266684784578797	0.005434029777758529	-0.08984646384265499	0.12007658473972598	-0.3916368774343308	0.03230063297864854	-0.17333144019868343	0.026967189198109098	-0.16110513923830905	-0.0330401141523605	-0.016425401991673565	0.19807908975426386	0.312095340489595	-0.6404573884221799	-23.253496664211536	0.135026924837162	-0.2882971408244406	-0.8114435569373024	-0.26848866214673683	1.0296363050443085	-0.4204917362829922	-0.6575308991038515	-1.1918672247418325	-0.9309072016809036	-0.5262863856141147	-1.255432338673302	-0.6235835724727915	-0.3563614072584049	-1.038620997659752	-1.510689327252066	-0.6748088877939049	0.33816885001820657	-0.7369653537170526	-0.7644460855151378	-0.3916368774343308	-0.3916368774343308	-0.24249345671699152	-0.4799927399016354	0.18855631646861315	-1.764445840442004	-0.5341485022516785	-0.5420536991891409	-0.24249345671699152	-0.7279202156168527	-0.25543251088686847	-0.6489688869469834	-0.9730326692040654	-0.49525949441432926	-1.5420534891264475	-0.4132237367892441	-0.3356028497300762	-0.07830484318338912	-0.04984840010909048	-0.198099342530537	0.08970293852063205
