AATF	ABCF1	ABT1	ACO1	ADAR	AGO1	AKAP1	AKAP8	AKAP8L	APOBEC3C	AQR	ASCC1	ATP5F1C	AUH	BCCIP	BCLAF1	BOP1	BUD13	CALR	CCAR1	CCAR2	CEBPZ	CELF1	CIRBP	CKAP4	CNOT7	CPSF6	CPSF7	CSTF2	CSTF2T	DAZAP1	DDX1	DDX19B	DDX21	DDX24	DDX27	DDX28	DDX3X	DDX47	DDX5	DDX52	DDX55	DDX59	DDX6	DHX30	DKC1	DNAJC2	DNAJC21	EEF2	EFTUD2	EIF2S1	EIF2S2	EIF3D	EIF3G	EIF4A3	EIF4B	EIF4G1	EIF4G2	ESF1	ETF1	EWSR1	EXOSC9	FAM120A	FASTKD1	FASTKD2	FIP1L1	FKBP4	FMR1	FTO	FUBP1	FUBP3	FUS	FXR1	G3BP1	G3BP2	GEMIN5	GPKOW	GRSF1	GRWD1	GTF2F1	HDGF	HLTF	HNRNPA0	HNRNPA1	HNRNPA2B1	HNRNPAB	HNRNPC	HNRNPD	HNRNPF	HNRNPK	HNRNPL	HNRNPLL	HNRNPM	HNRNPU	HNRNPUL1	HSPD1	IGF2BP1	IGF2BP2	IGF2BP3	ILF2	ILF3	KHDRBS1	KHSRP	KIF1C	KRR1	LARP4	LARP7	LIN28B	LSM11	MAGOH	MARK2	MATR3	METAP2	MSI2	MTPAP	NAA15	NCBP2	NELFE	NIP7	NKRF	NOL12	NONO	NPM1	NSUN2	NUFIP2	NUP35	NUSAP1	PA2G4	PABPC1	PABPC4	PARN	PCBP1	PCBP2	PES1	PHF6	PKM	PNPT1	PPIG	PPIL4	PRPF4	PRPF6	PRPF8	PSIP1	PTBP1	PUF60	PUM1	PUM2	PUS1	QKI	RACK1	RAVER1	RBFOX2	RBM15	RBM17	RBM22	RBM25	RBM27	RBM34	RBM39	RBM47	RCC2	RECQL	RPL23A	RPLP0	RPS10	RPS19	RPS2	RPS3A	RPS5	RRP9	RTF1	SAFB2	SART3	SBDS	SERBP1	SF1	SF3A3	SF3B1	SF3B4	SFPQ	SLBP	SLTM	SMNDC1	SND1	SNRNP200	SNRNP70	SRFBP1	SRP68	SRSF1	SRSF3	SRSF5	SRSF7	SRSF9	SSB	SSRP1	STAU1	STIP1	SUB1	SUCLG1	SUGP2	SUPT6H	SUPV3L1	TAF15	TARDBP	TBRG4	TFIP11	TIA1	TIAL1	TRA2A	TRIM56	TUFM	U2AF2	UBE2L3	UCHL5	UPF1	UPF2	UTP18	UTP3	WDR3	WRN	XPO1	XPO5	XRCC5	XRCC6	XRN1	XRN2	YBX3	YTHDC2	YWHAG	ZC3H8	ZNF622	ZRANB2	AATF	ABCF1	ABT1	ACO1	ADAR	AGO1	AKAP1	AKAP8	AKAP8L	APOBEC3C	AQR	ASCC1	ATP5F1C	AUH	BCCIP	BCLAF1	BOP1	BUD13	CALR	CCAR1	CCAR2	CEBPZ	CELF1	CIRBP	CKAP4	CNOT7	CPSF6	CPSF7	CSTF2	CSTF2T	DAZAP1	DDX1	DDX19B	DDX21	DDX24	DDX27	DDX28	DDX3X	DDX47	DDX5	DDX52	DDX55	DDX59	DDX6	DHX30	DKC1	DNAJC2	DNAJC21	EEF2	EFTUD2	EIF2S1	EIF2S2	EIF3D	EIF3G	EIF4A3	EIF4B	EIF4G1	EIF4G2	ESF1	ETF1	EWSR1	EXOSC9	FAM120A	FASTKD1	FASTKD2	FIP1L1	FKBP4	FMR1	FTO	FUBP1	FUBP3	FUS	FXR1	G3BP1	G3BP2	GEMIN5	GPKOW	GRSF1	GRWD1	GTF2F1	HDGF	HLTF	HNRNPA0	HNRNPA1	HNRNPA2B1	HNRNPAB	HNRNPC	HNRNPD	HNRNPF	HNRNPK	HNRNPL	HNRNPLL	HNRNPM	HNRNPU	HNRNPUL1	HSPD1	IGF2BP1	IGF2BP2	IGF2BP3	ILF2	ILF3	KHDRBS1	KHSRP	KIF1C	KRR1	LARP4	LARP7	LIN28B	LSM11	MAGOH	MARK2	MATR3	METAP2	MSI2	MTPAP	NAA15	NCBP2	NELFE	NIP7	NKRF	NOL12	NONO	NPM1	NSUN2	NUFIP2	NUP35	NUSAP1	PA2G4	PABPC1	PABPC4	PARN	PCBP1	PCBP2	PES1	PHF6	PKM	PNPT1	PPIG	PPIL4	PRPF4	PRPF6	PRPF8	PSIP1	PTBP1	PUF60	PUM1	PUM2	PUS1	QKI	RACK1	RAVER1	RBFOX2	RBM15	RBM17	RBM22	RBM25	RBM27	RBM34	RBM39	RBM47	RCC2	RECQL	RPL23A	RPLP0	RPS10	RPS19	RPS2	RPS3A	RPS5	RRP9	RTF1	SAFB2	SART3	SBDS	SERBP1	SF1	SF3A3	SF3B1	SF3B4	SFPQ	SLBP	SLTM	SMNDC1	SND1	SNRNP200	SNRNP70	SRFBP1	SRP68	SRSF1	SRSF3	SRSF5	SRSF7	SRSF9	SSB	SSRP1	STAU1	STIP1	SUB1	SUCLG1	SUGP2	SUPT6H	SUPV3L1	TAF15	TARDBP	TBRG4	TFIP11	TIA1	TIAL1	TRA2A	TRIM56	TUFM	U2AF2	UBE2L3	UCHL5	UPF1	UPF2	UTP18	UTP3	WDR3	WRN	XPO1	XPO5	XRCC5	XRCC6	XRN1	XRN2	YBX3	YTHDC2	YWHAG	ZC3H8	ZNF622	ZRANB2
AATF	-1.77565677752476	0.0736922227745956	-0.00129562743039228	0.514559205002406	0.211106677023249	0.0401146630506253	1.52320583053598	0.183667104003315	-0.155928912630637	0.328059538174733	-0.324632571549439	0.640618719708828	-0.148061940214033	0.0823896683018371	0.0757273965650051	-1.0831800376536	-0.721052040995794	0.0509812666634332	-0.240501019571223	-0.0154462277286765	0.183345822286703	-0.140891992731882	0.424972306473954	0.864887760416428	-0.0483328794939457	-0.247216343488336	-0.436726031510889	-0.146517297027902	0.101750621456536	0.195838644562554	-0.0473801098950912	0.139261589950773	0.279726168696563	0.447318584845994	-0.0428602451325829	0.0506423617742299	-0.0960416258025846	0.900806762302342	-0.232633424479275	-0.223817447610539	0.194321497025848	0.120829137920366	-0.110419683839853	0.0502252829597798	-0.302533733957378	-0.189139948934288	-0.58081751520678	-0.133065850039635	0.0631209263231198	-0.0875078361948266	-0.0262440053866353	0.144492847302526	0.691584656259787	0.413807055491287	0.187226038936636	0.885271261042681	0.201782091302381	-0.463898661028012	-0.0274626148197961	0.228131269419789	-0.280676307736292	-0.230230876634069	-0.35204529135467	-0.184375511811941	-0.236457650026157	-0.216406682065161	-0.215160849676983	0.0854091446983916	-1.24212618684371	0.139826385863842	0.73125033346306	-0.0233710455398062	0.665514253120336	0.191116223561613	0.450135279402652	-0.360088869976521	-0.521347451282365	0.0692977851770867	-0.0782674640926963	0.0631048935155769	-0.0615730111399693	-0.101539767263128	0.305908120257897	-0.469978027768659	-0.143416657161856	0.398910565828664	-0.508416699124112	0.148625616268485	-0.281624272121254	0.264811674216536	-0.102412595572334	-0.689953949390007	0.182048503787468	-0.0931043532562004	0.0433903574870982	-0.0698099081215051	-0.147051014770237	0.784579665571556	0.536144572879322	-0.238935052821729	-0.0401813833897444	0.348409228925147	0.291462418474273	-0.475722849057468	-0.0915250090954827	-0.205674882074282	0.217884605179768	0.12609935919043	-0.146996165663338	0.636565778937354	0.103202155257498	1.28111372574289	-0.0607588095692514	0.207560791432109	-0.191535531537741	-0.286275369247437	0.676579712275674	0.508701484722396	-0.125546398660214	0.259141628055468	-0.173064701230805	-0.0289247250473121	0.0407176575848923	-0.874807431827498	0.505458089273998	-0.0566353828465597	0.160244646920285	-0.241162043009247	0.0695038535126284	0.267107572636272	-0.183287545576663	0.579447744135194	-0.434979398191658	-0.395599284689395	-0.300983334699899	-0.184449688061602	0.0951798193370164	0.0428738894019935	-0.310590540070709	0.114043928906625	0.35792458865599	0.290885775227602	0.153546109176447	0.613944912698025	-0.361763816661433	-0.108547079790235	0.184730273216407	-0.195173163651241	0.264081618305678	0.168547031132896	0.580410714789667	0.152844257925266	-0.0404525355301563	0.236348454366014	0.992735493780299	0.154668758105255	0.268220369004925	0.173432493722523	0.0393825709002902	0.106260392573034	0.475807437448868	0.454209612076934	-0.143240315024839	1.03840306476001	-0.409297873696555	0.333709435361229	0.255487600518105	0.118424256210894	0.0724939974406202	0.0641759353155378	0.2413696725784	-0.370880905289538	0.350918958319294	0.307250617236132	-0.383726257947006	0.765729531295565	0.146815690345903	-0.403380826567771	0.341679355654603	0.431349476312341	-0.515189069065691	-0.376771839054875	0.273129514417954	-0.276898659676557	-0.153773351614747	-2.70129073905942	0.260423500291601	-0.000712499588950389	1.00094591714145	-0.19700297678804	0.292531705935202	0.0251912008731543	0.115182139339895	-0.199240901776644	0.265517042826975	0.190948906566606	0.278287648170926	-0.231756059922748	0.351268758549985	-0.1308159566861	-0.337610648213558	-0.78344696209747	0.457551598420507	-1.07215474008745	-0.205153333638044	-0.287568365648616	0.241883373874118	-0.56554260715192	0.127826548871468	-0.315642445929362	-0.2428319702143	-0.0991125975272021	0.146481501670568	0.00563302804451809	-0.299761204985395	-0.444179428716906	0.105665189403227	0.889709725064981	0.0851417654612531	-0.125117598380919	-0.937575134224309	0.0841406742114133	-0.0610829954803277	0.339767347253844	-0.222821406360558	-0.174736812885838	0.454034716897178	-0.0981032947356064	0.397578703097041	-0.0251477720130712	0.0237641340357356	-0.154085477298288	-1.68829520122198	0.121894716679436	-0.0633927596893337	0.485788374522365	0.164108544139283	-0.10432977413138	1.60519081158491	-0.0555463277720011	-0.264487094457911	0.2083489584303	-0.173617553431518	0.808509314847382	-0.139012493074223	-0.0316835902499949	0.00804959903075008	-0.817305869620911	-0.720976663806215	-0.203291851467061	-0.27331556236324	-0.0410969351642922	-0.0368648863201909	-0.208119856565417	0.430563136930511	0.838454676197833	-0.0795186726878294	-0.0632592516689203	-0.379128426285732	-0.218579948098282	0.0577978835290174	-0.103102548113461	-0.033265231012716	0.0367413857889016	0.047706205290881	0.361209181867086	-0.0703442898393751	0.0590481391601141	-0.310046959665632	0.873754286323404	-0.0925092544942045	-0.318639121671538	0.0946910204476541	0.34694190197349	-0.681708927401565	0.341817041421189	-0.533568030667469	-0.0735888421624804	-0.296988577174749	-0.153990234210961	0.326505569117811	0.0523622196197417	-0.0979879029443187	0.121334939917428	0.674982780221376	0.421063250710832	0.359335561096722	0.948493027527546	0.256200907472355	-0.671179518150248	0.184820256906964	0.21032280018808	-0.249909726131417	-0.224757411721778	-0.220757722011404	0.0962700011632952	-0.134081935721104	-0.30602890778202	-0.129884247119473	-0.0840592601900398	-1.14582680526138	0.230118584585132	0.752477092795178	0.00459611832445694	0.692389769892399	0.147408369263811	0.435275865518671	-0.471556581467159	-0.483462712113602	0.0509457686940175	0.0348047936538354	0.0610602542481295	-0.0482185657262301	-0.0631122198213436	0.306148679666117	-0.492402018487	-0.172005673232671	0.317517422239712	-0.419804989920598	0.255523060352113	-0.180873982649874	0.392401239824822	0.000369286420439626	-0.792145768798851	0.241795569569438	-0.0965442054376716	0.215220056996385	-0.0234848779564212	-0.268219692805067	0.708398222214049	0.712672426398496	-0.134884035095514	0.0534341385603566	0.388524841300613	0.0767068736680371	-0.495859304868626	0.130778903230765	-0.184760263974612	0.36906545469834	0.255791439144658	-0.105431698184431	0.764222722815743	0.0916577310649827	1.18337047941131	-0.800105464476365	0.0139548978498128	-0.600269338066068	-0.400172838106894	0.519945023220671	0.497885134091851	-0.0896347029107258	0.247306679170935	-0.15485198001693	0.244898715596607	0.123986094449241	-0.576067674851474	0.198156147853445	0.0754474991009245	0.00343951527613815	-0.287526609624252	0.577568905905695	0.385543051846818	-0.156224413373235	0.39705645845245	-0.504521993933217	-0.418492072080115	-0.228373284211982	-0.128064899243564	-0.0747972274911629	0.129943457440109	-0.15900513123755	-0.238065347401849	0.187484033397502	0.368158928896405	0.215360209581276	0.594245447961899	-0.409243612036252	-0.0989837100907233	0.380322615838505	-0.255323100938695	-0.0606441205290644	0.378549958240031	0.602003427356574	-0.0050762880135278	0.063633343511526	0.32823367421087	0.78860890219934	0.0765947067159932	0.230908067862473	-0.0938122060007833	-0.252300782087661	0.0313250248068487	0.414326525053601	0.560974058061354	0.0919638241971601	1.13380647936919	-0.266477025356142	0.491938651240348	0.217783205964383	0.13789891016369	0.0755124589787864	0.0782467885639756	0.109244674130367	-0.229693708915921	0.0829059411643808	-0.00238977458123276	-0.185425326176829	0.415735430188744	0.207955510106078	-0.408806998272074	0.229694513001266	0.239388864084778	-0.408568473526294	-0.223360919058053	0.0784784059812694	-0.184512544586426	0.0857027366739558	-2.5671147479625	0.213249463224617	-0.163637468944237	0.91870418874799	-0.224274764596065	-0.119612908264513	0.11297080099032	0.210032183048913	-0.000205384358480903	0.212981911970142	-0.16750036322406	0.10875548694824	-0.554032884042694	0.396074579004718	0.152172811778894	-0.0355411766231754	-0.622575504726257	0.401974591493422	-1.19694542144706	-0.202938213730572	-0.344645785870308	0.292891364528181	-0.442400224543613	0.0668210195878151	-0.330542240804552	-0.381404170896544	-0.189135416422017	0.0652210058858517	-0.0170618232909005	-0.0556887475833131	-0.671808673183033	-0.0834758222933772	0.684290694604916	-0.119590526437024	-0.0693359531120479	-0.703733299924419	0.11885446927282	-0.0954429623836542	0.376377920563733	-0.128012552698731	-0.10659015798438	0.390788194634437	-0.0725522075641198	0.444055887315544	0.197289725305142	-0.0388040734056128	-0.241917644862549
ABCF1	0.0990834006374624	-0.0310717197020975	0.223103195012825	0.951179429736524	0.468966829935845	-0.375181055038362	1.02336220894794	0.159641488696911	0.970297039163662	-1.01733811227934	1.56879538469154	0.458677575050319	-0.0502998894630022	-0.357471743476233	-0.179928216315653	0.119609249803125	0.200179732536582	0.125601007533248	-0.066153516640581	0.234403657237124	-0.111945307036941	-0.0468378895316811	-0.201060445338485	-0.395761339834086	0.863480844865729	-0.303853275733229	0.134722721244232	-0.506200250787812	-0.0811889648439618	0.0122309858752354	-0.15292352822402	-0.723609637937673	0.23270678074273	0.342482122325234	-0.057604288024904	0.266026461469083	-0.770780035037439	0.667952894115582	-0.500395684565615	-0.240726903309363	-0.213925557581526	-0.431928968710289	-0.292501957945365	-0.510975753039026	0.140192288984856	0.273614114204689	-0.0970107022579681	-0.825858904186074	0.58957007282187	-0.300923353840202	-0.181899632704937	0.15877113994439	0.291941824017834	0.35999432572715	0.560086448015253	0.77622265441135	0.455192274172862	-0.513082568019193	0.158370785144855	0.186772488801739	0.407487607505213	0.146853000720212	0.056791746109218	-0.545563284510716	-0.209343868767388	0.32180363372184	-0.291364648401742	0.283934893430662	-0.541316287159459	0.609393048450066	0.692527913412002	0.338783314583273	0.686964540527858	-0.00623909721155393	0.0940976676301842	0.20252059696645	0.272179544767504	-0.104772500232483	-0.329923105881862	0.341346564525275	0.00419777647442144	0.0389012564722109	-1.00678772821308	-0.0298712221121599	-0.100438149111933	-0.925385874080602	0.0810919313507618	-0.502569830683685	-0.263029343532233	0.247983829155975	0.108545268644094	-0.40719683349881	0.163743152617581	0.150394413350616	-2.07873095216877	-0.449101905828259	0.598450699153126	0.00086508540490524	0.43236751046972	-0.0969556678496334	-0.407036607860214	-0.0593501987963968	0.39353289557184	-0.0908595610150083	-0.578112673129207	0.0797182174934457	0.53110356261992	0.436890607829548	-0.278106529110928	1.03758466776137	0.857387886728729	1.28444700475861	-0.054069491481455	0.846618895083906	0.168938345962955	-0.408410238390779	1.14187823748463	0.63379609298658	0.00201530447767795	-0.0728020379900312	-0.147929496967641	0.22139443541108	-2.47975956425303	-0.690258337592833	-1.82739447827716	-0.155111705171889	0.20890905541875	-0.878264447760822	-1.0890100187819	0.414908770733893	-0.46511124341929	0.232642619947884	0.490135639033027	0.0237888465159158	-0.613754660257326	-0.249422806556859	-0.935587985875903	-0.120519892400137	-1.17049845330332	-1.13080666421062	0.765996601101232	0.612466962677878	-0.0997475139445575	-0.320000429327714	0.0687310179772489	-0.155075037784702	0.0401643041404965	0.101502428675803	-0.382544161064692	-0.469040710027579	0.735213032323268	0.714387202463127	-0.514834764109203	-2.12517041971826	0.596292274323968	0.173361093971617	0.586344111224623	-0.199267232243973	-2.05033174282218	-0.607983527348074	0.00984810383044148	0.515916776348179	-0.537879782950352	0.757419414915372	0.336912544088968	0.235981423190051	-0.0575614282567922	-0.30548822221527	-0.20465081670076	0.0689324640064528	0.357626863131238	-0.831493594074216	-1.38208134993822	-0.288563531961478	-0.645473835073697	-2.10404560888018	-0.17835780650903	-0.359508062129284	0.528425273809775	1.00445726659975	0.337355060059199	-0.537374108689387	0.494202493346332	-0.318071683547629	-2.80279381536645	0.341396712777913	-0.578715155634997	-0.0552575130730339	0.660918376365921	-0.273826224846239	0.711130132888978	-0.400356852839749	-0.693375933749226	-0.250093032887063	-0.49149745705234	-0.692017620139216	-0.197348767412908	-0.691431800920665	0.362078429131022	-0.359309068515775	-0.415266447543108	-0.36829554811036	-0.185985397208812	-1.18122040526839	0.233183486442774	-1.02531975530643	0.0318532997891279	-0.609784202207208	0.670504195789343	-0.942438338327035	0.13399771739332	0.54621278496312	-0.211739704905935	-0.603173407217168	-0.18045519103286	-0.0163355607270865	-0.0758836845529762	0.346959076605386	0.234854637005317	0.831351096650086	0.761659442961972	-0.868211719893711	-0.027965530522134	0.680682080091421	-0.143865777280177	-0.416036403244814	0.693306135204944	0.847704049219695	0.0754116936385644	-0.739529774128039	-1.14947843111	0.15314518633213	0.812439841341065	-0.21207394825688	0.473961951162756	0.538763975871184	-0.151473106487004	0.188824590990254	1.41276318929202	0.20543490557104	0.580726815766314	-0.170701214424695	1.15751720536565	-0.0914676768521596	0.00571623130316899	-0.166919959226173	-0.631895938644466	-0.252304285115117	0.0727712220622688	0.329585460200994	-0.202248609358548	-0.128773647217335	0.168875038600544	0.00371312352254641	-0.811012286490075	-0.0666480611408007	0.0622392684502481	-0.108819031114654	0.148784114213888	-0.647919133709132	0.424430756976552	-0.268155859460963	-0.116041761076941	-0.296741820263022	0.0564551551104796	0.480079216088261	-0.227560545264372	0.0073344674932988	-0.804641282740921	0.14832606217784	-0.490883362947873	-0.519692455355509	0.333006543089167	-0.0446468837963479	-0.692593803677987	-0.145710215787773	0.123196025539948	0.23749496197721	-0.283297983410566	-0.156441100774042	0.406926441307339	0.146291825421127	0.550572489332397	0.201056833520467	0.182711928439794	1.02219977721789	0.85386601938819	0.286815234183649	0.356779563234453	-0.266429448465384	0.196941402186552	0.177570371226749	0.264460527956921	-0.0303886628997933	-0.293148411221199	-0.317723363944471	-0.114811674645424	0.0391749587041812	-0.411804680605853	-0.0362132909692624	0.044837655107551	0.442153924637528	0.427906820234638	-0.0989890701885918	0.82045770553528	0.886644909893733	0.115989568907818	0.249621707433099	0.249571318493172	-0.334222318625441	0.295463079360598	0.0271405526485282	0.247018381202756	0.335779259990736	0.0907641006737065	0.284656666876877	0.128487561859694	-0.584165270849824	-0.449349263384201	-1.31245736399165	-0.242916647897681	0.155523854486552	0.00652817415668994	-0.41372148232663	0.395849064821372	-0.390704264341209	-2.26566892740847	-0.0657926653409004	0.402533659501261	0.446508591208803	0.0993744364127172	0.144816020919354	-0.717439675736992	-0.516862287040274	0.317233759374428	0.0204944082557647	-0.413882651744158	-0.139566642299756	0.282132807523324	-0.159205278693355	-0.149791434125992	0.925841299271871	0.244571507978997	1.44628432854901	0.31928576096163	0.270033387915864	-0.0352528817154917	-0.2328250966109	1.1872192273783	0.724950464508501	0.54714476582839	-0.0262962641792459	-0.0439719385102728	0.524578859637235	-2.38907192009412	-0.582922605024234	-2.60273327989734	-0.497955527418939	0.450262855058139	0.182087645026956	-0.685013429750103	0.241940348988361	-0.0336021579711176	0.151517792097696	0.470392148567993	-0.225959537635761	-0.39860768357621	-0.490035930673336	-0.67697240267981	-0.212948405413087	-0.594869978528285	-1.10943819801745	0.83443622020198	0.849293647829059	0.263388472739114	0.0325523673942424	-0.0306361821986624	0.421547482116758	0.797815358285511	-0.174952059689009	-0.1270114977841	-0.365914689024892	0.846101864507913	-1.90766416691703	-0.336121019683284	-2.0892613619103	1.07172386133868	0.199009924540786	0.287304225523214	-0.250925556822953	-2.2990256490344	-0.772039138476928	-0.33663819549123	0.247722196262421	0.339698423358373	0.483814369711984	0.740913118740955	0.0317246120191515	0.443685409828719	-0.322804993553468	0.123033676070702	0.476530906756888	-0.301912896978543	-1.04111046265581	-1.28452971343695	-1.30913678185112	-0.570247100674453	-2.91565203304702	0.411920749068828	-0.785286266734978	-0.327874317336944	-2.2169155548725	-0.286337552112398	0.74295241243244	0.564080279364303	0.487679539012829	-2.43584459448588	0.326487268393669	-0.479532811277741	0.0554650177202445	0.376086712355488	-0.234867135097099	-0.277749293385505	-0.265141168784327	-0.117878823024344	-0.648865148657666	-0.29492570049736	-0.373615432551411	-0.629516695395683	0.179109836954768	0.304705127396923	-0.300373450364706	-0.0942563426349878	-0.393802661753518	-0.430058545090832	-1.0603281563661	0.489467437498245	-0.546844306805696	-0.0587698442867289	-0.133576811346469	0.70395479531736	-1.02168901704579	0.0342631012666244	-2.33259810763256	-0.0729144591125097	-1.04408967074408	-0.154550844361515	0.493282956534605	0.340158982043455	-0.109702359097034	0.179081338504582	-0.112376096491138	-0.0788149527580476	-0.798193146182518	0.601294995664629	0.262849646799733	-0.62256068883046	0.018688460381836	0.101439546812694	0.258282277107066	0.332820289331327	-0.151191206919119	-1.33333988107918	-0.274890605476601
