GENE_SYMBOL,acnA,ahpC,ahpF,ansB,argF,aroG,asnA,asnB,bcp,cspA,cspC,cspE,cueO,cyoA,cyoB,cyoC,cyoD,dacC,deaD,degP,fbaB,fis,fklB,fkpA,folX,fumA,gdhA,gloA,gpmM,grxB,gshB,hchA,hupA,hupB,iscS,iscU,katE,katG,malT,metH,mltD,msrB,nlpD,nuoB,ompC,ompF,pfkB,poxB,ppiD,purT,pykA,pykF,rhlB,sbp,skp,slyD,smpB,sodA,sodB,speA,speB,speD,stpA,sufA,sufB,sufC,surA,talA,tktB,acnA,ahpC,ahpF,ansB,argF,aroG,asnA,asnB,bcp,cspA,cspC,cspE,cueO,cyoA,cyoB,cyoC,cyoD,dacC,deaD,degP,fbaB,fis,fklB,fkpA,folX,fumA,gdhA,gloA,gpmM,grxB,gshB,hchA,hupA,hupB,iscS,iscU,katE,katG,malT,metH,mltD,msrB,nlpD,nuoB,ompC,ompF,pfkB,poxB,ppiD,purT,pykA,pykF,rhlB,sbp,skp,slyD,smpB,sodA,sodB,speA,speB,speD,stpA,sufA,sufB,sufC,surA,talA,tktB
cspC,-0.214636827266635,0.039843725869032,-0.242301686596383,-0.177805611823751,0.264408950127142,-0.487077664236825,0.275498490590242,-0.120702329007088,-0.008560174929198,0.232800095817705,-6.78447669895261,0.31514119234614,0.125531014330898,-0.062798828072003,0.602213491780659,0.172988143834693,-0.139695672904966,-0.385098378749554,-0.043905070615798,0.096821030853722,0.108743102334345,-0.041560654268432,-0.442321092183096,-0.17138363425741,-0.610652331271666,0.232557971974205,0.074029168128651,-0.486678964541402,-1.03484145362015,0.245094838260802,-0.04009732632831,-0.773265101010503,0.411548277233135,0.712925467853774,-0.288811166218602,-0.933014852271448,-0.544426996930436,-0.092218095311745,-0.12008381029062,-0.845552027223946,-0.65207646987049,-0.090399572103911,-0.42083375046451,-1.13625195326593,-0.169142678708678,0.325848965384248,-0.422739304628254,-0.201491452728189,-0.256165730860124,-0.117921080644888,-0.233578388707601,-0.746766371813589,-0.012572439839019,-1.18264076110321,-0.460605456552153,-0.172986450640839,-0.296477678706973,-0.583966881017666,-0.066965029081918,-0.242638253696991,-0.344797019215303,-0.668713621075659,-1.15007578895027,-0.223910379959871,-0.302780724543415,-0.310522032623515,0.165904935225528,-0.285339810201013,0.023142460060122,-0.348229642210915,-0.093749091701873,-0.37589450122619,-0.31139842717745,0.13081613059352,-0.620670475805067,0.141905670967387,-0.254295144975243,-0.142152992035519,0.099207276542221,-6.91806798710098,0.18154837240985,-0.00806180402517,-0.19639164463888,0.468620669814335,0.039395325063421,-0.273288488671438,-0.5186911916567,-0.177497887372894,-0.036771787244451,-0.024849715871545,-0.175153471048958,-0.575913904350624,-0.304976449681432,-0.744245141085387,0.09896515270072,-0.059563649761101,-0.620271776115064,-1.1684342561281,0.111502018884239,-0.173690143123441,-0.906857908274129,0.277955456569596,0.579332645206329,-0.422403980305944,-1.06660765673381,-0.678019807703095,-0.22581091157743,-0.253676626265298,-0.979144833258343,-0.785669279061625,-0.223992388388393,-0.554426562913213,-1.26984475368543,-0.302735494157166,0.192256145364764,-0.55633211705219,-0.335084267819795,-0.389758545330054,-0.251513896642354,-0.36717120343722,-0.880359179512617,-0.146165256906126,-1.31623356051732,-0.594198268477099,-0.306579266047339,-0.430070492703205,-0.717559691223094,-0.200557845606514,-0.376231068322936,-0.478389832626026,-0.802306430011669,-1.28366858907354,-0.357503194799408,-0.436373538464378,-0.444114846451581,0.032312116515364,-0.418932624329451,-0.110450357352242
cspE,-0.419569869078348,0.302345708966365,0.172416592301422,-0.661926152003595,0.168970467342942,-0.368419964553191,0.819298531747718,-0.085317004668814,0.093853968743121,-0.018122650463387,0.512909905140861,-7.30181980823236,-0.193159560345311,-0.105445204019353,0.537265858102456,0.556703729820188,0.289934868249328,-0.016860634145973,-0.111269455035978,-0.009311632004554,0.283120047251746,0.199572571607475,0.094762344247855,0.214454507874623,0.013924681112634,0.03368326719649,0.374435206725866,-0.419755174434446,-0.587805033658909,0.267552892930971,0.257853290736058,0.259821575913185,-0.10306255296448,0.107548498011658,-0.228755749498806,-0.279306447439039,-0.677129949373388,-0.611103586889127,-0.330821457551567,-0.288752396354106,-0.523864823995953,0.07161596077841,-0.559354285128621,-1.27611539751286,0.146743200710524,0.699864242455209,-0.467993947969577,-0.202853311350194,-0.720299354164318,-0.416978090135005,-0.16834987291536,-0.83102940433263,-0.131006907658882,-0.797173782123593,-1.12404523848803,-0.186838179320082,-0.406473655097609,-0.515127209854759,0.187214847300347,-1.02036881817314,-1.03306992018364,-0.17913204566801,-0.409598560752154,-0.236079502517327,-1.3487039764336,-0.514533386082328,0.061827766741768,-0.946691446690918,0.198607154647842,-0.464576761000857,0.257338814636455,0.127409698320887,-0.706933042807587,0.123963573372108,-0.413426856688694,0.774291636301347,-0.130323897855871,0.048847074989618,-0.063129543871162,0.4679030103075,-7.3468259849336,-0.238166453155922,-0.150452097138268,0.49225896321546,0.511696834891034,0.244927973951448,-0.061867527557796,-0.156276348134997,-0.054318525440516,0.238113152971571,0.154565677551295,0.049755450491655,0.169447613777588,-0.031082212396843,-0.011323626374575,0.329428312215261,-0.464762066356169,-0.632811924825135,0.222545998691555,0.212846396522261,0.214814681694176,-0.14806944609151,0.062541604217686,-0.273762642178856,-0.324313339928052,-0.72213684010075,-0.656110477943491,-0.375828349838889,-0.333759288806674,-0.568871715460051,0.026609067091449,-0.604361176429019,-1.32112228447821,0.101736306802824,0.654857347232448,-0.513000839683363,-0.247860204125568,-0.765306244669645,-0.461984982068489,-0.213356765815083,-0.876036294237105,-0.176013800689878,-0.842180672216696,-1.16905212656103,-0.231845072153544,-0.451480547075374,-0.560134101358545,0.142207953278414,-1.06537570693707,-1.07807680886557,-0.224138938529194,-0.454605452716779,-0.281086395170112,-1.39371086282762,-0.559540277588803,0.016820873084421,-0.991698335916539,0.153600260594327
cueO,0.152003223287598,-1.14017734006653,-0.82414990917263,-0.415037306919518,-0.215728523516668,-0.565062729843653,-0.565062729843653,0.415037607480968,-0.896906238396155,1.32726159668526,1.18175050043545,-0.82414990917263,-5.75487971163128,-0.295455706468155,0.090602684268782,-0.506959783705339,-0.754887258708701,0.473931292206451,-1.3286223851101,1.52588331806715,-0.565062729843653,-0.921997214646009,-1.11103100076665,-0.565062729843653,-1.50695957869082,1.56252516044499,1.58050290076918,-1.66742420264537,-1.66742420264537,-0.667424431779229,-0.125530724698954,-1.5454337154236,-0.732519449425704,0.23379730729457,-1.16992467683596,-1.94753202363788,-0.111031156577688,-0.921997214646009,-1.14017734006653,-2.11103068914462,-1.4329590177485,1.12162951070411,-2.29545517529423,-2.43295862822099,-1.46948488378573,-0.526068603919517,-1.75488701525397,-1.29545552941016,-0.973527505345992,0.11547735059178,0.959358089698397,-1.71049291065035,-0.397335307531904,-0.947532301871848,-1.6256040400441,-1.23132520738679,-0.777607331344424,0.874469196608596,0.830075079709281,-1.3286223851101,-1.46948488378573,-1.16992467683596,-0.379847883092382,-1.20029831897297,-1.3286223851101,-1.3286223851101,1.15200315836633,-0.921997214646009,-0.506959783705339,0.048909739941461,-1.24327080947644,-0.927243383216147,-0.518130785634783,-0.318822004070493,-0.668156206997402,-0.668156206997402,0.311944122531836,-0.999999711461021,1.22416810798003,1.07865701218219,-0.927243383216147,-5.8579726275206,-0.39854918631685,-0.012490798659183,-0.610053261483181,-0.857980733639119,0.370837806936721,-1.43171585123338,1.42278982881416,-0.668156206997402,-1.02509068736176,-1.21412447064764,-0.668156206997402,-1.61005304128241,1.45943167109893,1.47740941137831,-1.77051766166371,-1.77051766166371,-0.770517907770453,-0.228624206004917,-1.6485271771943,-0.835612924633564,0.130703823418308,-1.27301814575516,-2.05062547538215,-0.214124638000232,-1.02509068736176,-1.24327080947644,-2.2141241359425,-1.53605248185871,1.01853602265131,-2.39854861579673,-2.53605206347733,-1.57257834715609,-0.629162081494876,-1.85798047215071,-1.39854899614345,-1.07662097732545,0.012383867492257,0.856264602230275,-1.81358636864004,-0.500428786420936,-1.05062577422603,-1.72869750003233,-1.33441867526055,-0.880700805988593,0.771375709473563,0.726981592756407,-1.43171585123338,-1.57257834715609,-1.27301814575516,-0.482941362150993,-1.30339178738056,-1.43171585123338,-1.43171585123338,1.04890967021121,-1.02509068736176,-0.610053261483181
cyoA,-0.08844382387166,0.181618182997744,0.200860509031803,-0.179108160268046,0.188060850417796,-0.283474420099789,0.405064417422946,-0.274588457946408,-2.04570185338842,0.236817383718515,0.10002394723815,0.065448980848068,-0.205404900971699,-2.18623210144829,-0.812857644298522,0.484230789670239,0.36663297920985,-0.045702300127027,-0.408426611129852,0.008345474246995,0.02694781519405,0.156494837615722,0.217152092750136,-0.025329458447923,-0.380919679657968,0.226124104981797,0.410584437562533,-0.288576794525183,-0.659568669994929,-1.85197739267297,0.393164199291317,-0.335328873822283,-0.138235883415077,-0.462180283929103,-0.210238054149441,-0.818381689797896,-0.674519009087051,-0.247012216898062,-0.288576794525183,-1.02426498494456,-0.286023351619974,-0.066366960196239,-0.671183297055581,-0.972025579443399,-0.212660716135788,0.34784868703842,-0.363317365470729,-0.49571588313881,-0.182665979277928,-0.117658269980591,-1.11652347341889,-0.686255115257221,0.03207284686979,-1.31046531097101,-0.542185915963619,-0.334009536868011,-2.89024686079534,-0.259481567374069,-0.12448491466145,-0.194589145294885,-0.419577931180176,-0.268274684776282,-0.917653815215604,-0.456426757489846,-0.055453936220927,0.021804512423803,0.060441357275552,-0.010499864932753,0.136647427889062,-0.078997261206668,0.19106474583364,0.210307071878699,-0.169661597667986,0.197507413257391,-0.274027857579705,0.414510980377961,-0.265141895419286,-2.03625529360982,0.246263946585575,0.109470510025739,0.07489554361435,-0.195958338391248,-2.17678554206743,-0.803411082286475,0.493677352663223,0.376079542145668,-0.036255737432811,-0.398980048713448,0.017792036976947,0.036394377935995,0.165941400437034,0.22659865560623,-0.015882895740079,-0.371473117217963,0.235570667842913,0.420031000520264,-0.279130232009159,-0.650122107816152,-1.8425308324059,0.402610762240442,-0.325882311344138,-0.128789320785239,-0.45273372156014,-0.200791491572632,-0.808935127792195,-0.665072446923766,-0.237565654349377,-0.279130232009159,-1.01481842319355,-0.276576789101916,-0.056920397516044,-0.661736734888826,-0.962579017624285,-0.203214153560811,0.357295249964668,-0.353870803015855,-0.486269320800352,-0.173219416680499,-0.108211707336077,-1.10707691179435,-0.676808553106212,0.041519409615012,-1.30101874964022,-0.532739353668621,-0.32456297438878,-2.88080030411003,-0.250035004835083,-0.115038352021782,-0.185142582706325,-0.410131368773469,-0.258828122244186,-0.908207253328178,-0.44698019511572,-0.046007373533302,0.031251075162448,0.069887920038705,-0.00105330221511,0.146093990698672
cyoB,-0.329123415053013,0.131619099188219,0.144663445827612,-0.24676145555246,0.240124555724601,-0.447458780240093,0.247398663163594,-1.17207956105443,-6.16561450755646,0.097141293285736,-0.042242299947212,0.034047621732288,-0.269076038771696,-3.80305277086356,-1.05113855004162,0.213134577931013,0.214372411483129,0.038247609851968,-0.361954803348655,-0.090336583112454,0.052159915358901,0.048000292386376,0.190670016358292,-0.002873750896938,-0.314768123870384,0.201946021858995,0.434288084946369,-0.459251991767969,-0.758660421173203,-3.580660637207,0.276133785785355,-0.338168553516155,-0.338168553516155,-0.606657352137384,-0.198192560950457,-0.851446008419547,-0.885516678288676,-0.433820780078096,-0.47512774857459,-1.13377568139547,-0.455310200127784,-0.282981639113138,-0.736965353717053,-1.19490232625568,-0.201490150672279,0.344432941327768,-0.481126488360448,-0.600114507264653,-0.48715027514564,-0.114998634698586,-2.60665669308831,-0.874947438523943,0.098482711240189,-1.54671460987922,-0.511500133119368,-0.467168032709501,-6.27252891482588,-0.341802547523924,-0.274274944818398,-0.473133698719493,-0.642062682810618,-0.483131623970747,-1.02753565558932,-0.380522560986239,-0.263895800289134,-0.223110190271255,-0.054116399007767,-0.127489577523173,0.028428549781,-0.361768174032853,0.098974339074436,0.112018685686702,-0.279406214762457,0.207479795392463,-0.480103538865376,0.214753902817397,-1.20472431674211,-6.19825903367158,0.064496533244845,-0.074887059675006,0.001402861829384,-0.301720797920628,-3.83569748790512,-1.08378330632756,0.180489817651665,0.181727651201339,0.005602849939689,-0.394599562233021,-0.122981342725001,0.019515155415765,0.015355532452435,0.158025256123641,-0.035518510716251,-0.34741288289129,0.169301261601821,0.401643324262227,-0.491896750356298,-0.791305178714598,-3.61330536083227,0.243489025384307,-0.370813312469908,-0.370813312469908,-0.639302110237398,-0.230837320290146,-0.884090765589867,-0.918161435316634,-0.466465538745739,-0.507772507112692,-1.16642043727808,-0.487954958728498,-0.315626398223536,-0.769610111341824,-1.22754708182473,-0.234134910003301,0.31178818080065,-0.513771246879426,-0.632759265387416,-0.519795033645335,-0.147643394250528,-2.63930143610561,-0.907592195596424,0.065837951196429,-1.57935936336088,-0.544144891540291,-0.499812791272854,-6.30517342270942,-0.37444730646715,-0.306919703952967,-0.505778457263933,-0.674707440785723,-0.515776382483315,-1.06018041198628,-0.413167319815642,-0.296540559452326,-0.255754949544954,-0.086761158707463,-0.160134337044023,-0.004216210109321
cyoC,-0.228891475078374,0.132259289778352,0.161774779153774,-0.252799011739824,0.257316758125666,-0.487918864791332,0.29332170860611,-2.85642448379911,-6.15597552299571,0.072833017178441,-0.036246418270273,0.059453988655195,0.053467694165118,-4.1015355498377,-1.18399985886527,-8.27141844931635,0.26898806158726,0.172861826321494,-0.41141049088075,-0.049070457306963,0.093401317358883,0.041420067566379,0.186601881734727,0.144982796243204,-0.386783522757211,0.198857032569103,0.409189626500539,-0.584962284316916,-0.787647001593901,-3.70667652549067,0.390315179939897,-0.340725507639546,-0.301836499105045,-0.503278498635367,-0.271462853766585,-0.809301363698994,-0.737484215366377,-0.474882376934468,-0.346650340844791,-0.890640976487808,-0.457681638557232,-0.194647265745121,-0.580300907645132,-1.03305799335233,-0.212569171678528,0.4266629317322,-0.449157567417881,-0.434360567499626,-0.368585308538104,-0.096537191150151,-2.5255078198414,-0.69403396646929,0.419698984501792,-1.49887311627022,-0.479214797127474,-0.303756253031603,-7.53447068642006,-0.356579456821577,-0.126804627548555,-0.303756253031603,-0.407276691922739,-0.386783522757211,-0.893529255276611,-0.362569893895358,-0.219800740069542,-0.212569171678528,-0.113273978459562,-0.111591535254397,0.050465206293221,-0.351176390603325,0.009974370941323,0.03948986008095,-0.375083927014869,0.135031838321823,-0.610203777374886,0.171036788539102,-2.97870932185736,-6.27825954347567,-0.049451901168952,-0.158531335664708,-0.062830929579154,-0.068817224018309,-4.22382026124301,-1.30628476035076,-8.39369943655796,0.14670314169739,0.050576907161335,-0.533695404388696,-0.171355374584555,-0.028883601160268,-0.080864850513926,0.064316962467264,0.022697877303937,-0.509068436552428,0.07657211320679,0.286904705629866,-0.70724719565519,-0.909931910044751,-3.8289612893506,0.268030259195777,-0.463010421959037,-0.424121413854359,-0.62556341102736,-0.393747768843639,-0.931586271816688,-0.859769124570051,-0.597167289679016,-0.468935255097775,-1.01292588330844,-0.579966551511988,-0.316932181620888,-0.702585819045156,-1.15534289771815,-0.334854087371732,0.304378010745834,-0.571442480475884,-0.556645480735412,-0.490870222542471,-0.218822107986113,-2.64779267684339,-0.816318876304222,0.297414063561367,-1.62115801068368,-0.60149970981868,-0.426041167759969,-7.65675325092682,-0.47886437096249,-0.249089544095226,-0.426041167759969,-0.529561605479248,-0.509068436552428,-1.01581416204983,-0.484854807968282,-0.342085655688437,-0.334854087371732,-0.235558895136307,-0.23387645194723,-0.071819711864587
cyoD,-0.085313628949285,0.303458179480281,0.063576253557839,-0.421850518392433,0.373995024166029,-0.634883014481535,0.548828813286448,-3.35024090519353,-5.23776220346435,0.127971674167989,0.0025468261254,0.088961569569905,0.015213236702688,-3.71839158914175,-1.3023075436162,-0.342141694829284,-23.2534966642115,-0.141843068050297,-0.262015020468909,0.146512586827625,-0.086666366870952,-0.017953623912601,0.068446114394751,0.070874894267071,-0.239271067518581,0.255153837376905,0.266852865086996,-0.459909423973966,-0.64880298974933,-3.8967285805336,0.405126534063991,-0.393113994284469,-0.33569388584677,-0.160239622813499,-0.330876870155881,-0.800362083665197,-0.767447466859774,-0.518949193042016,-0.330876870155881,-1.04662586185482,-0.561575262404482,-0.108484474742141,-0.603561408270189,-1.32447891910462,-0.22579483684544,0.282654719903715,-0.666899747337412,-0.368225024169284,-0.337303138505229,-0.242282957694792,-2.66084155320435,-0.679091607028049,0.156838081558806,-1.37316839961719,-0.451171088094553,-0.278924796939321,-7.82269748569853,-0.393113994284469,-0.171678294265025,-0.398143731573433,-0.544745190189772,-0.38476987124434,-1.08666621366921,-0.346996533480293,-0.171678294265025,-0.112612359919154,0.005089020434306,-0.205078862210601,-0.086666366870952,-0.181446707732949,0.207325098205339,-0.032556826259961,-0.517983594405325,0.277861942506725,-0.731016088375369,0.452695730751676,-3.44637389314514,-5.33389491769518,0.03183859393494,-0.093586253281377,-0.007171510413807,-0.080919842790831,-3.81452454762291,-1.3984406084299,-0.438274771557993,-23.2534966642115,-0.237976146412515,-0.358148097878412,0.050379506478413,-0.182799445644723,-0.114086703177362,-0.027686965455104,-0.025258185598731,-0.335404145114536,0.159020756376231,0.170719784019051,-0.556042499630869,-0.744936063493504,-3.99286152179783,0.308993452240935,-0.489247070559996,-0.431826962631672,-0.256372701034965,-0.4270099469826,-0.896495155682934,-0.863580539268015,-0.615082268127762,-0.4270099469826,-1.14275893065019,-0.657708337063083,-0.204617553355053,-0.699694482495539,-1.42061198353864,-0.321927914550493,0.186521638745769,-0.76303282088485,-0.464358100668093,-0.433436215276129,-0.338416035266225,-2.75697457966842,-0.775224680441547,0.060705001145546,-1.46930146319665,-0.547304163834024,-0.375057874208281,-7.91882832447705,-0.489247070559996,-0.267811372398064,-0.494276807803368,-0.640878265018532,-0.480902947595153,-1.18279928188668,-0.443129610166525,-0.267811372398064,-0.208745438501359,-0.091044058989942,-0.301211940081389,-0.182799445644723
dacC,-0.457681638557232,-0.958579792247237,-1.32894816013204,-0.294182927502577,0.027745132004411,-0.732303977122832,-0.178705723690477,-0.931612749839056,-0.599037467407029,0.133678566734255,-0.620411114938016,-0.828519275852929,0.120854527550799,-0.131911517423048,0.40096242333005,-1.10153771688378,-1.29418275060072,-23.2534966642115,-1.01407489384393,-0.162938409607096,0.013939333840164,-1.13191135934053,-1.26023542690537,-0.620411114938016,-0.779609683912073,0.054966598094174,-0.311460916803065,-1.07179037980766,-1.73230373744936,-0.47704696074673,-0.803857225961079,-1.77960943624949,0.256014098967065,0.8133454419981,-0.732303977122832,-0.131911517423048,-1.22706857082417,-1.10153771688378,-0.438572818216503,-1.22706857082417,-1.162938248088,-0.803857225961079,-2.10153740730557,-2.43857223164727,-1.73230373744936,-0.853610252320975,-1.01407489384393,-0.364572246548882,-0.853610252320975,-0.457681638557232,-1.07179037980766,-0.779609683912073,-0.419713793504448,-1.47704675993922,-1.01407489384393,-1.07179037980766,-0.457681638557232,-0.732303977122832,-0.709220367814132,-0.755762946017748,-1.13191135934053,-1.59903724888121,-1.59903724888121,-0.664132485543106,-0.620411114938016,-0.64210618267692,-0.47704696074673,-0.64210618267692,-0.328948341348574,-0.539365424609382,-1.04026357350855,-1.41063193661314,-0.375866714791322,-0.053938657345326,-0.813987760754978,-0.260389511771911,-1.01329653140282,-0.680721252271077,0.051994776800873,-0.70209489961207,-0.910203058522209,0.039170737685814,-0.213595305808065,0.319278632101173,-1.18322149644381,-1.3758665275845,-23.2534966642115,-1.09575867446476,-0.244622197791924,-0.067744455430304,-1.21359513851686,-1.34191920436846,-0.70209489961207,-0.861293467078833,-0.026717191409657,-0.393144703967654,-1.15347415973571,-1.81398750711995,-0.558730746642912,-0.885541008883314,-1.86129320498931,0.174330308410893,0.731661649186807,-0.813987760754978,-0.213595305808065,-1.30875234874477,-1.18322149644381,-0.520256604420515,-1.30875234874477,-1.24462202686396,-0.885541008883314,-2.18322116883192,-2.52025598368221,-1.81398750711995,-0.935294034728423,-1.09575867446476,-0.446256033322378,-0.935294034728423,-0.539365424609382,-1.15347415973571,-0.861293467078833,-0.501397579856378,-1.55873053413788,-1.09575867446476,-1.15347415973571,-0.539365424609382,-0.813987760754978,-0.79090415166789,-0.837446729421015,-1.21359513851686,-1.6807210210156,-1.6807210210156,-0.745816269819632,-0.70209489961207,-0.723789967155221,-0.558730746642912,-0.723789967155221,-0.410632128385978
deaD,0.489203620695957,0.875671943624676,0.74751559943813,-0.384479843975031,0.391687121969123,1.44856158627678,1.58936772778438,0.366242107368379,0.615520061861051,0.051994776800873,0.355937099778966,0.649668282070231,-0.124327977748451,0.120559056824921,1.32457287374503,1.32721275551243,1.23744028560518,0.220500485817092,-6.1832113405099,0.276209913713158,0.872060690269357,1.27893964679032,0.778710219203627,0.900700736763893,1.04879936821404,0.36109880449215,1.10525985479762,0.045597006221223,-0.670152012248886,0.879274180108794,0.156628308255811,0.077305862909842,0.921813722794458,0.921813722794458,0.114458857850807,0.220500485817092,-0.175727124551592,0.666443993757922,0.051994776800873,-0.873366297176975,-0.138827545855144,0.74751559943813,-0.375866714791322,-0.419455977596464,0.308631388758166,1.50327875401863,0.391687121969123,-0.300578597006076,0.44126914710456,-0.095758828635087,-0.067744455430304,-0.549015593235909,0.303278154696986,-1.01329653140282,-0.549015593235909,0.096001954859115,0.707549194534277,0.340340245953238,0.703490978208783,-0.138827545855144,-0.482781904307308,0.687142985130913,-0.948005084036528,-0.153474320198707,-0.047084987014053,0.096001954859115,0.197600085688163,-0.260389511771911,0.329847872967362,0.495836712556935,0.882305035596449,0.754148691376398,-0.377846752506473,0.398320213797131,1.45519467836676,1.5960008198969,0.372875199187412,0.622153153761553,0.05862786849496,0.362570191594318,0.656301373980838,-0.117694886137351,0.127192148548636,1.33120596581325,1.33384584758113,1.24407337765695,0.227133577581549,-6.17657829626694,0.28284300549913,0.878693782240226,1.28557273885004,0.785343311150327,0.90733382874187,1.0554324602266,0.367731896309348,1.11189294682246,0.052230097912473,-0.663518920969501,0.885907272081467,0.163261399994557,0.08393895461503,0.928446814777585,0.928446814777585,0.121091949571942,0.227133577581549,-0.169094032966655,0.673077085673405,0.05862786849496,-0.866733206056876,-0.132194454251331,0.754148691376398,-0.369233623317622,-0.412822886149106,0.315264480556282,1.50991184611763,0.398320213797131,-0.293945505488711,0.44790223894961,-0.089125737009843,-0.061111363791461,-0.542382501871713,0.309911246493116,-1.0066634404062,-0.542382501871713,0.10263504657238,0.714182286461473,0.346973337762969,0.710124070134837,-0.132194454251331,-0.476148812899666,0.693776077052336,-0.941371992980802,-0.146841228602329,-0.040451895365348,0.10263504657238,0.204233177443532,-0.253756420232154,0.336480964773278
degP,0.062464225103037,0.256636755394557,-0.105933289487607,0.398989667459413,0.647426679772067,0.110558508774364,0.663636905924228,-0.296616829157599,0.122335675464322,0.446607684139801,-0.161967318252967,-0.078711823654666,0.202188976016754,0.145605452666525,1.51073796632817,0.235103595660839,0.359730240030459,0.012711194753529,-0.775784596049877,-6.82016266005333,0.134017479443085,-0.775784596049877,-0.480328758265713,0.179821164947729,-0.344445348275161,0.546143350633376,0.086711769047108,-0.360747158522744,-0.498250663747165,0.349746152238606,0.501749234362509,-0.797810898579771,-0.147753460615721,0.369645708125469,-0.498250663747165,-0.377235279181943,-0.516398007877923,-0.105933289487607,-0.176322609615933,-0.889441357598983,-0.161967318252967,0.202188976016754,-0.842898780146184,-1.29661665195705,-0.754089528637227,-0.462626758986704,-0.377235279181943,-0.650253734549922,-0.235216291876813,-0.133678276955726,0.062464225103037,-0.296616829157599,0.062464225103037,-1.01282374924236,0.02531123028965,-0.265589937307199,-0.065291309303079,-0.377235279181943,0.122335675464322,-0.344445348275161,-0.190822177664335,-0.480328758265713,-0.670431613298496,-0.296616829157599,-0.012823894799966,-0.265589937307199,1.32447933802254,0.298762227592157,0.074638937888161,0.02466219605852,0.218834725888161,-0.143735318078006,0.361187637651783,0.609624649504928,0.07275647960959,0.625834875629768,-0.334418857165544,0.084533646270706,0.408805654237861,-0.199769346680119,-0.116513852322111,0.164386946633665,0.107803423416609,1.47293593495991,0.197301566202654,0.321928210302961,-0.02509083416229,-0.813586622204558,-6.85796425996216,0.096215450221091,-0.813586622204558,-0.518130785634783,0.14201913561666,-0.38224737612453,0.508341320544073,0.048909739941461,-0.39854918631685,-0.536052691049444,0.311944122531836,0.463947204355177,-0.835612924633564,-0.185555489084885,0.331843678377526,-0.536052691049444,-0.415037306919518,-0.554200035111719,-0.143735318078006,-0.214124638000232,-0.927243383216147,-0.199769346680119,0.164386946633665,-0.880700805988593,-1.33441867526055,-0.791891554889784,-0.500428786420936,-0.415037306919518,-0.688055761251078,-0.273018320080776,-0.171480305466086,0.02466219605852,-0.334418857165544,0.02466219605852,-1.05062577422603,-0.012490798659183,-0.303391965415239,-0.103093338007978,-0.415037306919518,0.084533646270706,-0.38224737612453,-0.228624206004917,-0.518130785634783,-0.708233639914987,-0.334418857165544,-0.050625923647989,-0.303391965415239,1.28667730683951,0.260960197993502,0.036836908812823
fbaB,-0.060435703420521,-0.215012723515186,-0.825970344474489,-0.223625852817165,0.626289456473721,-0.852442551099561,0.147557318657154,-0.45758299612837,-0.530514508309511,-0.115477061127982,-1.03747440928655,-0.724687025976321,0.346866110074975,0.311533039775199,1.61183825391482,-0.562935981265769,-0.87940959378499,-0.799975140508517,-0.700439483703167,0.100028952936784,-6.60731624754154,-1.6765925149974,-1.65313354961195,-0.007417326549329,-0.014873130717013,0.31748230562799,-0.215012723515186,-0.530514508309511,-1.60732987417853,-0.321927914550493,-0.05274131243074,-1.39787656795107,0.100028952936784,1.34686605335612,-0.519867265642276,0.552541121394346,-0.724687025976321,-1.00741718153619,-0.258601986926192,-1.34054340769692,-0.641545804027115,-0.977973409502824,-2.96347299867319,-3.02236664083921,-0.949118552457711,-1.13159656668714,-0.206450711002624,-0.368925388116244,-0.258601986926192,-0.340543590375803,-0.825970344474489,-0.761840018174358,-0.618645405461294,-1.30354920946428,-1.14789837542424,-0.447458780240093,-0.276413260898648,-0.276413260898648,-0.249778137591578,-0.388161604478379,-0.906890325103224,-0.977973409502824,-1.24977796605165,-0.164386656219551,0.036526016687874,-0.417505562180885,0.180572372938437,-0.107484271237942,0.147557318657154,-0.383842689430561,-0.538419705249862,-1.14937730402227,-0.547032834299873,0.302882456146176,-1.17584950945724,-0.17584967242832,-0.780989970158514,-0.853921479758309,-0.438884045667897,-1.36088135868715,-1.04809398988108,0.023459114766559,-0.011873954826485,1.28843124196263,-0.886342951524465,-1.20281655090766,-1.1233821012039,-1.02384644860641,-0.223378037052545,-6.93071973679075,-1.9999994229221,-1.97654045940582,-0.330824313923404,-0.338280117902284,-0.005924689093907,-0.538419705249862,-0.853921479758309,-1.93073678753551,-0.645334893048354,-0.376148298641862,-1.72128349623457,-0.223378037052545,1.02345904379528,-0.843274237476107,0.229134122298571,-1.04809398988108,-1.33082413247107,-0.582008967370113,-1.66395033970236,-0.964952771286755,-1.30138036191,-3.28687973971849,-3.34577337010252,-1.27252550627887,-1.45500351107116,-0.529857692986285,-0.692332365113595,-0.582008967370113,-0.663950568285152,-1.14937730402227,-1.08524698051629,-0.942052373611543,-1.62695614379397,-1.47130531890566,-0.770865754618371,-0.59982024080382,-0.59982024080382,-0.573185118299947,-0.711568580847328,-1.23029728094338,-1.30138036191,-1.57318490365512,-0.487793639405212,-0.286880971779377,-0.740912537574951,-0.142834618887486,-0.430891255994838,-0.17584967242832
